"sales_id","total_price","quantity","price_per_unit","order_date","product_name"
1807,210,2,105,"2021-07-15","Pleated"
1808,198,2,99,"2021-07-15","High-Waisted"
1809,200,2,100,"2021-02-20","Bomber"
1810,196,2,98,"2021-02-20","Camp Collared"
1811,226,2,113,"2021-02-20","Parka"
1812,99,1,99,"2021-02-20","High-Waisted"
1813,336,3,112,"2021-02-20","Tracksuit Bottoms"
1814,297,3,99,"2021-02-20","High-Waisted"
1815,234,2,117,"2021-02-20","Shearling"
1816,212,2,106,"2021-09-02","Wool"
1817,291,3,97,"2021-09-02","Slim-Fit"
1818,102,1,102,"2021-09-02","Windbreaker"
1819,339,3,113,"2021-09-02","Chinos"
1820,297,3,99,"2021-09-02","High-Waisted"
1821,238,2,119,"2021-03-26","Trench Coat"
1822,94,1,94,"2021-03-26","Henley"
1823,270,3,90,"2021-03-26","Relaxed Leg"
1824,218,2,109,"2021-03-26","Peacoat"
1825,238,2,119,"2021-01-22","Casual Slim Fit"
1826,186,2,93,"2021-01-22","Coach"
1827,118,1,118,"2021-01-22","Flannel"
1828,94,1,94,"2021-01-22","Henley"
1829,188,2,94,"2021-01-22","Cords"
1830,102,1,102,"2021-01-22","Cargo Pants"
1831,192,2,96,"2021-01-22","Oxford Cloth"
1832,109,1,109,"2021-01-22","Mandarin Collar"
1833,306,3,102,"2021-01-22","Cargo Pants"
1834,288,3,96,"2021-01-22","Drawstring"
1835,118,1,118,"2021-08-29","Puffer"
1836,210,2,105,"2021-08-29","Cuban Collar"
1837,273,3,91,"2021-08-29","Linen"
1838,224,2,112,"2021-08-29","Cardigan"
1839,186,2,93,"2021-08-29","Coach"
1840,294,3,98,"2021-08-29","Leather"
1841,106,1,106,"2021-08-29","Wool"
1842,112,1,112,"2021-03-14","Cardigan"
1843,194,2,97,"2021-03-14","Slim-Fit"
1844,118,1,118,"2021-03-14","Flannel"
1845,117,1,117,"2021-03-14","Shearling"
1846,306,3,102,"2021-03-14","Cargo Pants"
1847,95,1,95,"2021-03-14","Polo"
1848,118,1,118,"2021-03-13","Flannel"
1849,312,3,104,"2021-03-13","Dress"
1850,224,2,112,"2021-03-13","Tracksuit Bottoms"
1851,230,2,115,"2021-03-13","Cropped"
1852,106,1,106,"2021-03-13","Chambray"
1853,94,1,94,"2021-03-13","Henley"
1854,351,3,117,"2021-03-13","Shearling"
1855,196,2,98,"2021-06-05","Leather"
1856,236,2,118,"2021-06-05","Flannel"
1857,294,3,98,"2021-06-05","Camp Collared"
1858,297,3,99,"2021-06-05","High-Waisted"
1859,327,3,109,"2021-06-05","Mandarin Collar"
1860,285,3,95,"2021-06-05","Polo"
1861,112,1,112,"2021-06-05","Tracksuit Bottoms"
1862,91,1,91,"2021-01-20","Pullover"
1863,204,2,102,"2021-01-20","Cargo Pants"
1864,279,3,93,"2021-01-20","Coach"
1865,106,1,106,"2021-07-04","Chambray"
1866,270,3,90,"2021-07-04","Relaxed Leg"
1867,285,3,95,"2021-07-04","Polo"
1868,97,1,97,"2021-07-04","Slim-Fit"
1869,98,1,98,"2021-07-04","Camp Collared"
1870,97,1,97,"2021-07-04","Slim-Fit"
1871,200,2,100,"2021-07-04","Bomber"
1872,184,2,92,"2021-07-04","Denim"
1873,102,1,102,"2021-05-19","Cargo Pants"
1874,318,3,106,"2021-05-19","Wool"
1875,196,2,98,"2021-05-19","Camp Collared"
1876,318,3,106,"2021-05-19","Chambray"
1877,97,1,97,"2021-05-19","Slim-Fit"
1878,226,2,113,"2021-05-19","Chinos"
1879,112,1,112,"2021-05-19","Cardigan"
1880,92,1,92,"2021-05-19","Denim"
1881,113,1,113,"2021-09-29","Parka"
1882,224,2,112,"2021-09-29","Tracksuit Bottoms"
1883,238,2,119,"2021-09-29","Trench Coat"
1884,92,1,92,"2021-02-13","Denim"
1885,90,1,90,"2021-02-13","Relaxed Leg"
1886,98,1,98,"2021-02-13","Leather"
1887,300,3,100,"2021-02-13","Bomber"
1888,106,1,106,"2021-02-13","Wool"
1889,98,1,98,"2021-02-13","Leather"
1890,118,1,118,"2021-02-13","Flannel"
1891,212,2,106,"2021-02-13","Chambray"
1892,118,1,118,"2021-03-22","Flannel"
1893,357,3,119,"2021-03-22","Casual Slim Fit"
1894,208,2,104,"2021-03-22","Dress"
1895,294,3,98,"2021-03-22","Camp Collared"
1896,224,2,112,"2021-03-22","Tracksuit Bottoms"
1897,102,1,102,"2021-03-22","Windbreaker"
1898,224,2,112,"2021-03-22","Cardigan"
1899,339,3,113,"2021-04-11","Chinos"
1900,321,3,107,"2021-04-11","Denim"
1901,354,3,118,"2021-04-11","Puffer"
1902,315,3,105,"2021-04-11","Pleated"
1903,357,3,119,"2021-04-11","Trench Coat"
1904,186,2,93,"2021-04-11","Joggers"
1905,345,3,115,"2021-04-11","Cropped"
1906,194,2,97,"2021-05-04","Slim-Fit"
1907,279,3,93,"2021-05-04","Coach"
1908,90,1,90,"2021-05-04","Relaxed Leg"
1909,94,1,94,"2021-05-04","Cords"
1910,300,3,100,"2021-09-08","Bomber"
1911,112,1,112,"2021-09-08","Tracksuit Bottoms"
1912,204,2,102,"2021-09-08","Windbreaker"
1913,94,1,94,"2021-09-08","Cords"
1914,97,1,97,"2021-09-08","Slim-Fit"
1915,117,1,117,"2021-09-08","Shearling"
1916,210,2,105,"2021-05-27","Cuban Collar"
1917,234,2,117,"2021-05-27","Shearling"
1918,200,2,100,"2021-05-27","Bomber"
1919,190,2,95,"2021-08-08","Polo"
1920,214,2,107,"2021-08-08","Denim"
1921,113,1,113,"2021-08-08","Parka"
1922,99,1,99,"2021-08-08","High-Waisted"
1923,279,3,93,"2021-02-14","Joggers"
1924,194,2,97,"2021-02-14","Slim-Fit"
1925,218,2,109,"2021-02-14","Peacoat"
1926,282,3,94,"2021-06-11","Henley"
1927,291,3,97,"2021-06-11","Slim-Fit"
1928,119,1,119,"2021-06-11","Casual Slim Fit"
1929,95,1,95,"2021-06-11","Polo"
1930,118,1,118,"2021-06-11","Flannel"
1931,210,2,105,"2021-06-11","Cuban Collar"
1932,208,2,104,"2021-02-12","Dress"
1933,192,2,96,"2021-02-12","Oxford Cloth"
1934,226,2,113,"2021-02-12","Parka"
1935,100,1,100,"2021-02-12","Bomber"
1936,279,3,93,"2021-04-20","Coach"
1937,300,3,100,"2021-04-20","Bomber"
1938,91,1,91,"2021-04-20","Linen"
1939,214,2,107,"2021-04-20","Denim"
1940,288,3,96,"2021-04-20","Drawstring"
1941,186,2,93,"2021-04-20","Joggers"
1942,345,3,115,"2021-01-20","Cropped"
1943,357,3,119,"2021-01-20","Casual Slim Fit"
1944,226,2,113,"2021-01-20","Parka"
1945,226,2,113,"2021-05-16","Chinos"
1946,112,1,112,"2021-05-16","Cardigan"
1947,226,2,113,"2021-05-16","Chinos"
1948,99,1,99,"2021-05-16","High-Waisted"
1949,345,3,115,"2021-05-16","Cropped"
1950,321,3,107,"2021-05-16","Denim"
1951,238,2,119,"2021-05-16","Trench Coat"
1952,297,3,99,"2021-01-12","High-Waisted"
1953,118,1,118,"2021-01-12","Flannel"
1954,198,2,99,"2021-01-12","High-Waisted"
1955,93,1,93,"2021-01-12","Joggers"
1956,238,2,119,"2021-05-06","Casual Slim Fit"
1957,306,3,102,"2021-05-06","Cargo Pants"
1958,236,2,118,"2021-05-06","Flannel"
1959,315,3,105,"2021-05-06","Pleated"
1960,186,2,93,"2021-05-06","Coach"
1961,98,1,98,"2021-09-06","Leather"
1962,300,3,100,"2021-09-06","Bomber"
1963,98,1,98,"2021-09-06","Camp Collared"
1964,288,3,96,"2021-09-06","Drawstring"
1965,294,3,98,"2021-09-06","Leather"
1966,318,3,106,"2021-09-06","Wool"
1967,318,3,106,"2021-09-06","Chambray"
1968,198,2,99,"2021-03-26","High-Waisted"
1969,336,3,112,"2021-03-26","Tracksuit Bottoms"
1970,190,2,95,"2021-03-26","Polo"
1971,92,1,92,"2021-03-26","Denim"
1972,200,2,100,"2021-03-26","Bomber"
1973,276,3,92,"2021-02-26","Denim"
1974,218,2,109,"2021-02-26","Peacoat"
1975,96,1,96,"2021-02-26","Drawstring"
1976,210,2,105,"2021-02-26","Pleated"
1977,198,2,99,"2021-02-03","High-Waisted"
1978,186,2,93,"2021-02-03","Joggers"
1979,291,3,97,"2021-02-03","Slim-Fit"
1980,102,1,102,"2021-09-28","Windbreaker"
1981,118,1,118,"2021-09-28","Puffer"
1982,112,1,112,"2021-09-28","Cardigan"
1983,315,3,105,"2021-10-21","Cuban Collar"
1984,100,1,100,"2021-10-21","Bomber"
1985,226,2,113,"2021-10-21","Chinos"
1986,97,1,97,"2021-10-21","Slim-Fit"
1987,336,3,112,"2021-10-21","Tracksuit Bottoms"
1988,312,3,104,"2021-07-02","Dress"
1989,180,2,90,"2021-07-02","Relaxed Leg"
1990,208,2,104,"2021-07-02","Dress"
1991,297,3,99,"2021-07-02","High-Waisted"
1992,106,1,106,"2021-07-02","Chambray"
1993,102,1,102,"2021-07-02","Windbreaker"
1994,98,1,98,"2021-07-02","Camp Collared"
1995,95,1,95,"2021-08-14","Polo"
1996,182,2,91,"2021-08-14","Pullover"
1997,119,1,119,"2021-08-14","Casual Slim Fit"
1998,92,1,92,"2021-08-14","Denim"
1999,236,2,118,"2021-08-14","Flannel"
2000,186,2,93,"2021-08-14","Coach"
2001,321,3,107,"2021-08-14","Denim"
2002,200,2,100,"2021-03-09","Bomber"
2003,117,1,117,"2021-09-16","Shearling"
2004,357,3,119,"2021-09-16","Casual Slim Fit"
2005,236,2,118,"2021-09-16","Flannel"
2006,351,3,117,"2021-09-16","Shearling"
2007,102,1,102,"2021-03-03","Cargo Pants"
2008,96,1,96,"2021-03-03","Oxford Cloth"
2009,327,3,109,"2021-08-09","Mandarin Collar"
2010,312,3,104,"2021-08-09","Dress"
2011,192,2,96,"2021-08-09","Drawstring"
2012,351,3,117,"2021-07-25","Shearling"
2013,336,3,112,"2021-07-25","Tracksuit Bottoms"
2014,96,1,96,"2021-07-25","Oxford Cloth"
2015,92,1,92,"2021-07-25","Denim"
2016,354,3,118,"2021-07-25","Flannel"
2017,198,2,99,"2021-07-25","High-Waisted"
2018,210,2,105,"2021-01-09","Cuban Collar"
2019,112,1,112,"2021-01-09","Cardigan"
2020,273,3,91,"2021-01-09","Pullover"
2021,291,3,97,"2021-01-30","Slim-Fit"
2022,105,1,105,"2021-01-30","Pleated"
2023,282,3,94,"2021-01-30","Henley"
2024,106,1,106,"2021-01-30","Wool"
2025,336,3,112,"2021-01-30","Cardigan"
2026,238,2,119,"2021-01-30","Casual Slim Fit"
2027,109,1,109,"2021-01-30","Peacoat"
2028,336,3,112,"2021-01-30","Tracksuit Bottoms"
2029,182,2,91,"2021-05-03","Pullover"
2030,300,3,100,"2021-05-03","Bomber"
2031,204,2,102,"2021-05-03","Cargo Pants"
2032,285,3,95,"2021-05-03","Polo"
2033,336,3,112,"2021-05-03","Tracksuit Bottoms"
2034,93,1,93,"2021-08-04","Coach"
2035,90,1,90,"2021-08-04","Relaxed Leg"
2036,300,3,100,"2021-03-17","Bomber"
2037,117,1,117,"2021-03-17","Shearling"
2038,102,1,102,"2021-03-17","Windbreaker"
2039,226,2,113,"2021-03-17","Chinos"
2040,119,1,119,"2021-03-17","Casual Slim Fit"
2041,214,2,107,"2021-03-17","Denim"
2042,180,2,90,"2021-09-23","Relaxed Leg"
2043,105,1,105,"2021-09-23","Cuban Collar"
2044,212,2,106,"2021-09-23","Chambray"
2045,119,1,119,"2021-09-23","Trench Coat"
2046,210,2,105,"2021-10-17","Pleated"
2047,196,2,98,"2021-10-17","Leather"
2048,357,3,119,"2021-10-17","Trench Coat"
2049,224,2,112,"2021-10-17","Tracksuit Bottoms"
2050,184,2,92,"2021-10-17","Denim"
2051,315,3,105,"2021-10-17","Cuban Collar"
2052,318,3,106,"2021-01-02","Chambray"
2053,96,1,96,"2021-01-02","Drawstring"
2054,112,1,112,"2021-01-02","Cardigan"
2055,196,2,98,"2021-07-14","Camp Collared"
2056,204,2,102,"2021-07-14","Windbreaker"
2057,234,2,117,"2021-07-14","Shearling"
2058,236,2,118,"2021-07-14","Puffer"
2059,190,2,95,"2021-07-14","Polo"
2060,97,1,97,"2021-07-14","Slim-Fit"
2061,106,1,106,"2021-07-14","Wool"
2062,204,2,102,"2021-07-14","Cargo Pants"
2063,91,1,91,"2021-10-08","Pullover"
2064,306,3,102,"2021-10-08","Cargo Pants"
2065,95,1,95,"2021-10-08","Polo"
2066,318,3,106,"2021-10-08","Chambray"
2067,270,3,90,"2021-10-08","Relaxed Leg"
2068,96,1,96,"2021-10-08","Oxford Cloth"
2069,294,3,98,"2021-10-08","Camp Collared"
2070,273,3,91,"2021-09-14","Linen"
2071,200,2,100,"2021-09-14","Bomber"
2072,97,1,97,"2021-09-14","Slim-Fit"
2073,212,2,106,"2021-09-14","Wool"
2074,270,3,90,"2021-09-14","Relaxed Leg"
2075,105,1,105,"2021-09-14","Pleated"
2076,115,1,115,"2021-08-24","Cropped"
2077,291,3,97,"2021-08-24","Slim-Fit"
2078,92,1,92,"2021-08-24","Denim"
2079,107,1,107,"2021-08-24","Denim"
2080,291,3,97,"2021-08-24","Slim-Fit"
2081,318,3,106,"2021-10-20","Wool"
2082,204,2,102,"2021-10-20","Cargo Pants"
2083,226,2,113,"2021-10-20","Parka"
2084,339,3,113,"2021-10-20","Parka"
2085,200,2,100,"2021-10-20","Bomber"
2086,192,2,96,"2021-10-20","Oxford Cloth"
2087,107,1,107,"2021-02-22","Denim"
2088,276,3,92,"2021-02-22","Denim"
2089,190,2,95,"2021-02-22","Polo"
2090,291,3,97,"2021-02-22","Slim-Fit"
2091,300,3,100,"2021-02-22","Bomber"
2092,218,2,109,"2021-09-28","Peacoat"
2093,327,3,109,"2021-09-28","Peacoat"
2094,273,3,91,"2021-09-28","Linen"
2095,300,3,100,"2021-09-28","Bomber"
2096,186,2,93,"2021-09-28","Coach"
2097,119,1,119,"2021-09-28","Trench Coat"
2098,339,3,113,"2021-03-16","Chinos"
2099,105,1,105,"2021-03-16","Pleated"
2100,218,2,109,"2021-03-16","Peacoat"
2101,106,1,106,"2021-03-16","Wool"
2102,198,2,99,"2021-03-16","High-Waisted"
2103,315,3,105,"2021-06-12","Cuban Collar"
2104,198,2,99,"2021-06-12","High-Waisted"
2105,294,3,98,"2021-06-12","Camp Collared"
2106,208,2,104,"2021-06-12","Dress"
2107,182,2,91,"2021-06-12","Pullover"
2108,196,2,98,"2021-06-12","Leather"
2109,119,1,119,"2021-03-13","Casual Slim Fit"
2110,109,1,109,"2021-03-13","Peacoat"
2111,186,2,93,"2021-03-13","Joggers"
2112,98,1,98,"2021-03-13","Camp Collared"
2113,117,1,117,"2021-03-13","Shearling"
2114,321,3,107,"2021-03-13","Denim"
2115,180,2,90,"2021-03-13","Relaxed Leg"
2116,107,1,107,"2021-03-13","Denim"
2117,96,1,96,"2021-02-21","Drawstring"
2118,315,3,105,"2021-02-21","Cuban Collar"
2119,282,3,94,"2021-02-21","Henley"
2120,182,2,91,"2021-02-21","Pullover"
2121,279,3,93,"2021-02-21","Joggers"
2122,180,2,90,"2021-09-26","Relaxed Leg"
2123,190,2,95,"2021-01-27","Polo"
2124,336,3,112,"2021-01-27","Tracksuit Bottoms"
2125,327,3,109,"2021-01-27","Peacoat"
2126,291,3,97,"2021-01-27","Slim-Fit"
2127,109,1,109,"2021-01-27","Peacoat"
2128,200,2,100,"2021-01-27","Bomber"
2129,288,3,96,"2021-01-27","Oxford Cloth"
2130,354,3,118,"2021-01-27","Flannel"
2131,238,2,119,"2021-01-27","Trench Coat"
2132,226,2,113,"2021-02-24","Parka"
2133,96,1,96,"2021-02-24","Drawstring"
2134,218,2,109,"2021-02-24","Mandarin Collar"
2135,238,2,119,"2021-02-08","Casual Slim Fit"
2136,190,2,95,"2021-02-08","Polo"
2137,106,1,106,"2021-02-08","Wool"
2138,91,1,91,"2021-02-08","Pullover"
2139,230,2,115,"2021-02-08","Cropped"
2140,100,1,100,"2021-04-25","Bomber"
2141,105,1,105,"2021-04-25","Pleated"
2142,208,2,104,"2021-04-25","Dress"
2143,182,2,91,"2021-04-25","Linen"
2144,109,1,109,"2021-04-25","Mandarin Collar"
2145,294,3,98,"2021-10-20","Camp Collared"
2146,93,1,93,"2021-10-20","Coach"
2147,218,2,109,"2021-10-20","Peacoat"
2148,96,1,96,"2021-10-20","Oxford Cloth"
2149,113,1,113,"2021-08-18","Chinos"
2150,339,3,113,"2021-08-18","Chinos"
2151,285,3,95,"2021-05-11","Polo"
2152,98,1,98,"2021-05-11","Camp Collared"
2153,236,2,118,"2021-05-11","Puffer"
2154,184,2,92,"2021-05-11","Denim"
2155,95,1,95,"2021-05-11","Polo"
2156,315,3,105,"2021-05-11","Cuban Collar"
2157,273,3,91,"2021-05-11","Linen"
2158,273,3,91,"2021-05-11","Pullover"
2159,339,3,113,"2021-02-17","Parka"
2160,285,3,95,"2021-02-17","Polo"
2161,188,2,94,"2021-02-17","Cords"
2162,236,2,118,"2021-02-17","Flannel"
2163,218,2,109,"2021-02-17","Peacoat"
2164,300,3,100,"2021-08-17","Bomber"
2165,100,1,100,"2021-08-17","Bomber"
2166,212,2,106,"2021-08-25","Chambray"
2167,94,1,94,"2021-08-25","Henley"
2168,312,3,104,"2021-08-25","Dress"
2169,315,3,105,"2021-08-25","Cuban Collar"
2170,102,1,102,"2021-08-25","Windbreaker"
2171,297,3,99,"2021-08-25","High-Waisted"
2172,188,2,94,"2021-05-22","Cords"
2173,113,1,113,"2021-05-22","Chinos"
2174,204,2,102,"2021-05-22","Windbreaker"
2175,212,2,106,"2021-05-22","Chambray"
2176,345,3,115,"2021-08-24","Cropped"
2177,182,2,91,"2021-08-24","Linen"
2178,226,2,113,"2021-08-24","Parka"
2179,270,3,90,"2021-08-24","Relaxed Leg"
2180,119,1,119,"2021-08-24","Casual Slim Fit"
2181,180,2,90,"2021-08-24","Relaxed Leg"
2182,92,1,92,"2021-08-24","Denim"
2183,192,2,96,"2021-08-24","Drawstring"
2184,297,3,99,"2021-10-09","High-Waisted"
2185,184,2,92,"2021-10-09","Denim"
2186,218,2,109,"2021-10-09","Peacoat"
2187,102,1,102,"2021-10-09","Cargo Pants"
2188,94,1,94,"2021-10-09","Cords"
2189,276,3,92,"2021-10-09","Denim"
2190,99,1,99,"2021-02-28","High-Waisted"
2191,97,1,97,"2021-02-28","Slim-Fit"
2192,336,3,112,"2021-02-28","Cardigan"
2193,93,1,93,"2021-02-28","Coach"
2194,327,3,109,"2021-02-28","Peacoat"
2195,321,3,107,"2021-02-28","Denim"
2196,196,2,98,"2021-02-28","Camp Collared"
2197,273,3,91,"2021-02-28","Linen"
2198,224,2,112,"2021-03-24","Tracksuit Bottoms"
2199,97,1,97,"2021-03-24","Slim-Fit"
2200,113,1,113,"2021-03-24","Chinos"
2201,204,2,102,"2021-03-09","Windbreaker"
2202,188,2,94,"2021-03-09","Henley"
2203,208,2,104,"2021-03-09","Dress"
2204,312,3,104,"2021-03-07","Dress"
2205,95,1,95,"2021-03-07","Polo"
2206,98,1,98,"2021-03-07","Camp Collared"
2207,300,3,100,"2021-07-07","Bomber"
2208,230,2,115,"2021-07-07","Cropped"
2209,294,3,98,"2021-03-26","Camp Collared"
2210,288,3,96,"2021-03-26","Drawstring"
2211,192,2,96,"2021-03-26","Oxford Cloth"
2212,294,3,98,"2021-03-26","Leather"
2213,119,1,119,"2021-03-26","Trench Coat"
2214,115,1,115,"2021-01-10","Cropped"
2215,204,2,102,"2021-01-10","Cargo Pants"
2216,192,2,96,"2021-01-10","Oxford Cloth"
2217,357,3,119,"2021-01-10","Trench Coat"
2218,321,3,107,"2021-01-10","Denim"
2219,119,1,119,"2021-01-10","Trench Coat"
2220,180,2,90,"2021-08-20","Relaxed Leg"
2221,184,2,92,"2021-08-20","Denim"
2222,236,2,118,"2021-08-20","Flannel"
2223,288,3,96,"2021-10-23","Drawstring"
2224,230,2,115,"2021-10-23","Cropped"
2225,107,1,107,"2021-10-23","Denim"
2226,99,1,99,"2021-10-23","High-Waisted"
2227,285,3,95,"2021-04-30","Polo"
2228,97,1,97,"2021-04-30","Slim-Fit"
2229,315,3,105,"2021-04-30","Cuban Collar"
2230,117,1,117,"2021-04-30","Shearling"
2231,102,1,102,"2021-04-30","Windbreaker"
2232,318,3,106,"2021-04-30","Chambray"
2233,113,1,113,"2021-08-25","Parka"
2234,212,2,106,"2021-08-25","Chambray"
2235,91,1,91,"2021-08-25","Pullover"
2236,196,2,98,"2021-08-25","Camp Collared"
2237,91,1,91,"2021-10-09","Pullover"
2238,98,1,98,"2021-10-09","Leather"
2239,119,1,119,"2021-08-13","Trench Coat"
2240,105,1,105,"2021-08-13","Cuban Collar"
2241,339,3,113,"2021-03-29","Parka"
2242,113,1,113,"2021-03-29","Parka"
2243,210,2,105,"2021-03-29","Cuban Collar"
2244,188,2,94,"2021-03-29","Henley"
2245,318,3,106,"2021-04-04","Chambray"
2246,182,2,91,"2021-04-04","Pullover"
2247,288,3,96,"2021-06-28","Oxford Cloth"
2248,192,2,96,"2021-06-28","Oxford Cloth"
2249,273,3,91,"2021-03-04","Pullover"
2250,345,3,115,"2021-03-04","Cropped"
2251,294,3,98,"2021-03-04","Leather"
2252,109,1,109,"2021-03-04","Peacoat"
2253,339,3,113,"2021-03-04","Chinos"
2254,288,3,96,"2021-10-21","Drawstring"
2255,276,3,92,"2021-10-21","Denim"
2256,354,3,118,"2021-10-21","Puffer"
2257,188,2,94,"2021-10-21","Henley"
2258,94,1,94,"2021-10-21","Cords"
2259,327,3,109,"2021-10-21","Mandarin Collar"
2260,224,2,112,"2021-06-18","Cardigan"
2261,218,2,109,"2021-06-18","Peacoat"
2262,104,1,104,"2021-06-18","Dress"
2263,224,2,112,"2021-06-18","Cardigan"
2264,98,1,98,"2021-06-18","Leather"
2265,214,2,107,"2021-06-07","Denim"
2266,97,1,97,"2021-06-07","Slim-Fit"
2267,214,2,107,"2021-06-07","Denim"
2268,96,1,96,"2021-02-14","Oxford Cloth"
2269,93,1,93,"2021-02-14","Joggers"
2270,351,3,117,"2021-02-14","Shearling"
2271,226,2,113,"2021-02-14","Parka"
2272,230,2,115,"2021-02-14","Cropped"
2273,192,2,96,"2021-02-14","Drawstring"
2274,182,2,91,"2021-01-31","Pullover"
2275,306,3,102,"2021-01-31","Windbreaker"
2276,279,3,93,"2021-01-31","Joggers"
2277,285,3,95,"2021-01-31","Polo"
2278,105,1,105,"2021-01-31","Pleated"
2279,98,1,98,"2021-01-31","Camp Collared"
2280,236,2,118,"2021-03-16","Flannel"
2281,318,3,106,"2021-03-16","Wool"
2282,119,1,119,"2021-03-16","Trench Coat"
2283,354,3,118,"2021-03-16","Puffer"
2284,339,3,113,"2021-03-16","Chinos"
2285,112,1,112,"2021-06-29","Tracksuit Bottoms"
2286,204,2,102,"2021-06-29","Windbreaker"
2287,306,3,102,"2021-06-29","Windbreaker"
2288,288,3,96,"2021-06-29","Oxford Cloth"
2289,190,2,95,"2021-06-29","Polo"
2290,294,3,98,"2021-06-29","Camp Collared"
2291,339,3,113,"2021-06-29","Parka"
2292,345,3,115,"2021-05-21","Cropped"
2293,224,2,112,"2021-05-21","Tracksuit Bottoms"
2294,117,1,117,"2021-05-21","Shearling"
2295,119,1,119,"2021-05-21","Casual Slim Fit"
2296,212,2,106,"2021-05-21","Wool"
2297,99,1,99,"2021-06-10","High-Waisted"
2298,357,3,119,"2021-06-10","Trench Coat"
2299,119,1,119,"2021-06-10","Trench Coat"
2300,99,1,99,"2021-06-10","High-Waisted"
2301,94,1,94,"2021-02-24","Henley"
2302,102,1,102,"2021-02-24","Cargo Pants"
2303,315,3,105,"2021-02-24","Pleated"
2304,113,1,113,"2021-02-24","Parka"
2305,97,1,97,"2021-02-24","Slim-Fit"
2306,336,3,112,"2021-02-24","Cardigan"
2307,105,1,105,"2021-04-15","Cuban Collar"
2308,94,1,94,"2021-04-15","Henley"
2309,212,2,106,"2021-04-15","Chambray"
2310,327,3,109,"2021-04-15","Mandarin Collar"
2311,91,1,91,"2021-04-15","Linen"
2312,96,1,96,"2021-04-15","Drawstring"
2313,210,2,105,"2021-04-27","Cuban Collar"
2314,288,3,96,"2021-09-11","Drawstring"
2315,230,2,115,"2021-09-11","Cropped"
2316,273,3,91,"2021-07-08","Pullover"
2317,226,2,113,"2021-07-08","Parka"
2318,300,3,100,"2021-07-08","Bomber"
2319,282,3,94,"2021-07-08","Henley"
2320,288,3,96,"2021-07-15","Oxford Cloth"
2321,357,3,119,"2021-07-15","Trench Coat"
2322,315,3,105,"2021-07-15","Pleated"
2323,188,2,94,"2021-07-15","Cords"
2324,204,2,102,"2021-07-15","Windbreaker"
2325,312,3,104,"2021-07-15","Dress"
2326,236,2,118,"2021-05-19","Flannel"
2327,92,1,92,"2021-08-19","Denim"
2328,357,3,119,"2021-08-19","Trench Coat"
2329,118,1,118,"2021-08-19","Flannel"
2330,93,1,93,"2021-08-19","Joggers"
2331,106,1,106,"2021-08-19","Chambray"
2332,106,1,106,"2021-08-19","Wool"
2333,238,2,119,"2021-08-19","Trench Coat"
2334,98,1,98,"2021-08-19","Camp Collared"
2335,204,2,102,"2021-08-19","Cargo Pants"
2336,210,2,105,"2021-05-27","Pleated"
2337,102,1,102,"2021-05-27","Cargo Pants"
2338,112,1,112,"2021-05-27","Tracksuit Bottoms"
2339,186,2,93,"2021-05-27","Coach"
2340,119,1,119,"2021-05-27","Trench Coat"
2341,180,2,90,"2021-05-27","Relaxed Leg"
2342,184,2,92,"2021-05-27","Denim"
2343,236,2,118,"2021-05-27","Flannel"
2344,188,2,94,"2021-10-07","Henley"
2345,95,1,95,"2021-10-07","Polo"
2346,279,3,93,"2021-10-07","Coach"
2347,226,2,113,"2021-10-07","Parka"
2348,238,2,119,"2021-10-07","Casual Slim Fit"
2349,318,3,106,"2021-10-07","Wool"
2350,180,2,90,"2021-06-20","Relaxed Leg"
2351,117,1,117,"2021-06-20","Shearling"
2352,196,2,98,"2021-06-20","Camp Collared"
2353,113,1,113,"2021-06-20","Parka"
2354,236,2,118,"2021-06-20","Flannel"
2355,236,2,118,"2021-10-15","Flannel"
2356,93,1,93,"2021-10-15","Coach"
2357,210,2,105,"2021-10-15","Pleated"
2358,279,3,93,"2021-10-15","Joggers"
2359,186,2,93,"2021-10-15","Joggers"
2360,212,2,106,"2021-10-15","Chambray"
2361,234,2,117,"2021-10-15","Shearling"
2362,204,2,102,"2021-06-27","Windbreaker"
2363,186,2,93,"2021-06-27","Coach"
2364,297,3,99,"2021-06-27","High-Waisted"
2365,236,2,118,"2021-06-27","Puffer"
2366,107,1,107,"2021-06-27","Denim"
2367,186,2,93,"2021-07-15","Joggers"
2368,345,3,115,"2021-07-15","Cropped"
2369,180,2,90,"2021-07-15","Relaxed Leg"
2370,90,1,90,"2021-07-15","Relaxed Leg"
2371,212,2,106,"2021-08-20","Wool"
2372,109,1,109,"2021-08-20","Mandarin Collar"
2373,315,3,105,"2021-08-20","Pleated"
2374,238,2,119,"2021-08-20","Casual Slim Fit"
2375,270,3,90,"2021-08-20","Relaxed Leg"
2376,327,3,109,"2021-08-20","Mandarin Collar"
2377,294,3,98,"2021-08-20","Camp Collared"
2378,279,3,93,"2021-08-03","Coach"
2379,94,1,94,"2021-08-03","Cords"
2380,238,2,119,"2021-08-03","Trench Coat"
2381,306,3,102,"2021-08-03","Cargo Pants"
2382,98,1,98,"2021-03-15","Leather"
